Ruc;Nombre Comercial;Provincia;Distrito;Web;Clase;Nro Certificado;Servicio Autorizado;Modalidades Autorizadas;Certificacion de Calidad
20450571513;Candy Tours;CUSCO;WANCHAQ;www.candyrentacar.com;Minorista;-;;;
20450576663;Killary Travel;CUSCO;CUSCO;www.killarytravel.com;Operador Turismo;-;;;
20450576663;Killary Travel Sac;CUSCO;CUSCO;www.kyikkarytravel.com;Operador Turismo;-;;;
20450586111;Inca Summits Adventures;CUSCO;CUSCO;www.incasummits.com;Operador Turismo;-;;;
20450589307;Cusco Big Foot;CUSCO;CUSCO;www.bigfootcusco.com;Operador Turismo;-;;;
20450591034;Cooperativa Coclatours;LA CONVENCIÓN;SANTA ANA;www.coclatours.com;Operador Turismo;-;;;
20450593088;Qollana Travel;CUSCO;CUSCO;www.qollanastravel.com;Operador Turismo;-;;;
20450598047;Destino Inka;CUSCO;CUSCO;;Operador Turismo;-;;;
20450617017;Mountain High;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20450628132;Rutandina Travel E.I.R.L;CUSCO;CUSCO;www.rutandina.com;Operador Turismo;-;;;
20450630463;Clap Travel Service E.I.R.L.;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20450633560;Peru Agency;CUSCO;CUSCO;www.dmc.peruagency.com;Operador Turismo;-;;;
20450639177;Agencia De Viajes Y Turismo Landscape Tours E.I.R.L;CUSCO;SANTIAGO;;Minorista;-;;;
20450643107;Andean Enjoy Peru Adventure And Ecological Tour Operator Cusco - Peru.;CUSCO;CUSCO;www.andeanenjoyperu.com;Operador Turismo;-;;;
20450647943;Peruvilca Expeditions;CUSCO;CUSCO;www.peruvilca.com;Operador Turismo;-;;;
20450648249;Inkaways Travel Consultants;CUSCO;CUSCO;www.inkaways.com.pe;Operador Turismo;-;;;
20450648753;Peru Cultural Journeys;CALCA;PISAC;;Operador Turismo;-;;;
20450656934;Pachatusantrek;CUSCO;SANTIAGO;www.pachatusantrek.com;Operador Turismo;-;;;
20450658121;Discovering Machupicchu;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20450660702;Unitours;CUSCO;WANCHAQ;www.unitoursperu.com;Operador Turismo;-;;;
20450660966;Ait;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20450662586;Cusco Explorer´S;CUSCO;SANTIAGO;;Operador Turismo;-;;;
20450664520;Peru Via;CUSCO;CUSCO;www.peruviantours.com;Operador Turismo;-;;;
20450666654;Mystic Lands Tour Operator;CUSCO;CUSCO;www.mysticlandsperu.com;Operador Turismo;-;;;
20450673944;Cusco Holiday Peru Servicios Turisticos;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20450675483;Elohim Tours;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20450678407;Transportes Maxitours E.I.R.L.;CUSCO;CUSCO;;Operador Turismo;-;;;
20450681963;Flamenco Travel;CUSCO;WANCHAQ;www.flamencotravel.com;Operador Turismo;-;;;
20450684474;Andean Amazon;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20450693384;Sumac Coca Travel;CUSCO;CUSCO;;Operador Turismo;-;;;
20450696481;Travtours Peru;CUSCO;CUSCO;www.travtoursperu.com;Operador Turismo;-;;;
20450700186;Viajes Sudamerica;CUSCO;WANCHAQ;;Mayorista;-;;;
20450704921;Jungle Expeditions;CUSCO;CUSCO;;Operador Turismo;-;;;
20450705145;Aleman Tours;CUSCO;CUSCO;www.alemanatours.com.pe;Operador Turismo;-;;;
20450715701;Machupicchu Magico;CUSCO;WANCHAQ;www.machupicchumagico.com;Operador Turismo;-;;;
20450723399;Peru Cusi Tours;CUSCO;WANCHAQ;www.perucusitours.com;Operador Turismo;-;;;
20450731731;Cusco Mapi Travel S.A.C.;CUSCO;CUSCO;;Operador Turismo;-;;;
20450738663;Peruvian Wonders;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20450743748;Soncco Tours;CUSCO;CUSCO;www.machupicchu-travel.net;Operador Turismo;-;;;
20450744558;Peru Mistico Travel;CUSCO;SAN JERÓNIMO;www.perumisticotravel.com;Operador Turismo;-;;;
20450746500;Gamma Travel Agency;CUSCO;SANTIAGO;www.gaytravelperuagency.com;Operador Turismo;-;;;
20450753387;Daydream Travel Agency;CUSCO;CUSCO;www.travelagencyincusco.com;Operador Turismo;-;;;
20450761053;Par4ejas Travel Service;CUSCO;WANCHAQ;;Mayorista;-;;;
20450764231;From Peru Tours;CUSCO;CUSCO;www.fromperutours.com;Minorista;-;;;
20450776328;Qosco Urpi Trek;CUSCO;CUSCO;www.urpitrek.com;Operador Turismo;-;;;
20450797082;Caminos De Llama;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20450797325;South American Wonders;CUSCO;CUSCO;www.southamericanwonders.com;Operador Turismo;-;;;
20454106505;Cumbres Andinas Tour Operador;CUSCO;WANCHAQ;www.cumbres-andinas.com;Operador Turismo;-;;;
20454187661;Marlon´S Travel;CUSCO;CUSCO;www.marlonstravel.com;Operador Turismo;-;;;
20454591012;Pie Peru;CUSCO;CUSCO;www.pie-peru.com;Operador Turismo;-;;;
20455385599;Inka Hoots Travel;CUSCO;CUSCO;www.inkahoots-travel.com;Minorista;-;;;
20464624679;Ecoinka;CUSCO;CUSCO;www.ecoinka.com;Operador Turismo;-;;;
20467225821;Peru Sightseeing;URUBAMBA;MACHUPICCHU;www.perusightseeing.com;Operador Turismo;-;;;
20470526379;Abercrombie & Kent;CUSCO;CUSCO;;Operador Turismo;-;;;
20470526379;Abercrombie & Kent Peru - Cusco;CUSCO;CUSCO;www.akdmc.com;Operador Turismo;-;;;
20480044151;Peru Paradise Travel;CUSCO;CUSCO;www.perucusco.info;Operador Turismo;-;;;
20484373206;Expediciones Tambo;CUSCO;CUSCO;;Operador Turismo;-;;;
20484949272;Amaru Travel;CUSCO;CUSCO;;Operador Turismo;-;;;
20484974200;Tierra De Los Andes S.A.C.;CUSCO;WANCHAQ;www.terandes.com;Operador Turismo;-;;;
20484998052;Frontier Expedition;CUSCO;CUSCO;www.frontierexp.com;Operador Turismo;-;;;
20485027689;Peru Reps;CUSCO;CUSCO;www.perureps.con;Mayorista;-;;;
20485063995;Aure Tours;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20485143166;Cultura Travel;CUSCO;CUSCO;www.machupicchuperupumey .com;Operador Turismo;-;;;
20485220098;G.C. Tour;CUSCO;CUSCO;;Operador Turismo;-;;;
20485223437;Agencia De Viajes Qori Travel Service E.I.R.L;CUSCO;CUSCO;www.qoritravelservice.com;Minorista, Operador Turismo;-;;;
20485252291;Mosoq Ñan Viajes Y Turismo;CUSCO;CUSCO;;Operador Turismo;-;;;
20485289705;United Mice Tour;CUSCO;WANCHAQ;www.unitedmice.com;Operador Turismo;-;;;
20485289705;United Mice Tour Operator;CUSCO;WANCHAQ;www.unitedmice.com;Operador Turismo;-;;;
20485558455;Sava Tours E.I.R.L;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20485571800;Atalaya;CUSCO;CUSCO;www.atalayaperu.com;Operador Turismo;-;;;
20489960860;Cusco Sight Seeing;CUSCO;WANCHAQ;www.cuscosightseeingtours.com;Operador Turismo;-;;;
20489963966;Activities Peru;CUSCO;SANTIAGO;www.activities.peru.com;Operador Turismo;-;;;
20489964181;Tupay Memo Tours;CUSCO;SAN SEBASTIAN;www.tupaymemotours.com;Minorista;-;;;
20489966981;Inturdan;CUSCO;WANCHAQ;www.inturduran.com;Mayorista, Minorista, Operador Turismo;-;;;
20489969816;Pachakamaq Journeys;CUSCO;CUSCO;kondorqente@gmail.com;Operador Turismo;-;;;
20489973686;Kusiñan Travel Agency;CUSCO;CUSCO;www.kusinan.com;Minorista;-;;;
20489981433;Intoperu Travel;CUSCO;WANCHAQ;www.intoperutravel.com;Operador Turismo;-;;;
20489982081;Ab Tours Peru;CUSCO;CUSCO;;Operador Turismo;-;;;
20489985773;Coca Tours;CUSCO;WANCHAQ;www.cocatours.com;Operador Turismo;-;;;
20489989337;Perou Tours;CUSCO;WANCHAQ;www.peroutours.com;Operador Turismo;-;;;
20489992800;Peru Inka´S Collection;CUSCO;CUSCO;;Operador Turismo;-;;;
20489994764;Kusikuy Tours;CUSCO;CUSCO;www.kusikuytours.com;Minorista;-;;;
20489995655;Sas Travel;CUSCO;CUSCO;www.sastravelperu.com;Operador Turismo;-;;;
20489997275;Imperios Del Sol;CUSCO;SAN SEBASTIAN;www.cuscoadventureadvisor;Operador Turismo;-;;;
20490002350;Latventure Peru Sac;CUSCO;SAN SEBASTIAN;www.latventure.com;Operador Turismo;-;;;
20490005456;Norma Tour;CUSCO;CUSCO;;Operador Turismo;-;;;
20490021494;Mother Nature Peru;CUSCO;CUSCO;www.mothertuperu.com;Operador Turismo;-;;;
20490028669;Asp Viajes Y Turismo;CUSCO;CUSCO;www.adventureapecialistsperu.com;Operador Turismo;-;;;
20490032771;Yupi Adventure E.I.R.L.;CUSCO;SAN SEBASTIAN;www.yupiadventureperu.com.pe;Operador Turismo;-;;;
20490035959;Peru Adventure People;CUSCO;CUSCO;;Operador Turismo;-;;;
20490038621;Machupicchu Peruvian Wonder Travel Agency;CUSCO;CUSCO;;Operador Turismo;-;;;
20490039512;Escapade Andine;CUSCO;SAN JERÓNIMO;www.escapadeandine.com.pe;Operador Turismo;-;;;
20490050591;A. A. T.  Peru;CUSCO;CUSCO;www.aatrekperu.com;Operador Turismo;-;;;
20490053850;In Peru Travel;CUSCO;CUSCO;www.in-peru.travel;Operador Turismo;-;;;
20490055127;Eco Trek Peru;CUSCO;CUSCO;www.ecotrekperu.com;Operador Turismo;-;;;
20490057090;Peru Moto Tours;CUSCO;CUSCO;www.perumototours.com;Minorista;-;;;
20490072994;Servicios Turisticos E&J;CUSCO;WANCHAQ;serviciosturisticospyj@hotmail.com;Operador Turismo;-;;;
20490079492;Agencia De Viajes Inversiones Turisticas K´Intu;CUSCO;SAN SEBASTIAN;www.kintuexpeditions.com;Operador Turismo;-;;;
20490079905;Marino Tours;ACOMAYO;SANGARARA;;Operador Turismo;-;;;
20490080156;Peru Andes Top;CUSCO;WANCHAQ;www.peruandestop.com;Operador Turismo;-;;;
20490080580;Atmountain Expedition;CUSCO;CUSCO;;Operador Turismo;-;;;
20490084224;A.V.T.A.D Paradises Tours Operador;CUSCO;WANCHAQ;www.paradisestravelperu.com;Operador Turismo;-;;;
20490084577;Kb Adventure;CUSCO;CUSCO;www.salkantaykbtours.com;Operador Turismo;-;;;
20490084810;Pap Adventures;CUSCO;CUSCO;www.papadventures.com;Operador Turismo;-;;;
20490085034;Pap Peruvian Andean Path;CUSCO;WANCHAQ;www.peruvianandeanpath.com;Operador Turismo;-;;;
20490085549;Amazonian Secrets Travel E.I.R.L;CUSCO;CUSCO;www.regenerativemeets.com;Operador Turismo;-;;;
20490094700;Peruvian Highland Trek Expedition;CUSCO;SANTIAGO;www.peruvianhighlandtrek.com;Operador Turismo;-;;;
20490105248;Wonder Land Tour;CUSCO;WANCHAQ;www.wonderlandtour.com;Operador Turismo;-;;;
20490115553;Southern Peru Explorers;CUSCO;CUSCO;www.southern-peruexplorers.com;Operador Turismo;-;;;
20490115553;Southern Peru Explorers E.I.R.L.;CUSCO;CUSCO;;Operador Turismo;-;;;
20490116100;Centro Artesanal Arte Inca;CUSCO;CUSCO;www.manuexplorer.com;Operador Turismo;-;;;
20490118579;Andean Nature Life;CUSCO;CUSCO;www.andeannaturelife.com;Operador Turismo;-;;;
20490121871;South Adventures Peru Tours;CUSCO;CUSCO;;Operador Turismo;-;;;
20490134931;Servicios Turisticos Inka Travel;CUSCO;CUSCO;www.inkatravel.org;Minorista;-;;;
20490145207;Ayarmarca;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20490147676;Manu Aventuras;CUSCO;CUSCO;www.manuadventures.com;Operador Turismo;-;;;
20490153137;Jacamar Club E.I.R.L.;CUSCO;SAN JERÓNIMO;www.jacamargroup.com;Minorista;-;;;
20490153994;Inka Kumaru;CUSCO;WANCHAQ;www.kumaruq.com;Operador Turismo;-;;;
20490161580;Inka Land Expeditions;CUSCO;CUSCO;www.inkalandexpeditions.com;Minorista;-;;;
20490162551;Personal Travel Experience S.A.C;CUSCO;CUSCO;www.shareinperu.com;Operador Turismo;-;;;
20490173596;Peru Nao Tour;CUSCO;SANTIAGO;www.naotour.com;Minorista;-;;;
20490181858;Nomadic Peru;CUSCO;WANCHAQ;www.nomadicperu.com;Operador Turismo;-;;;
20490189751;Pta Peru Travel Y Adventures;CUSCO;CUSCO;www.perutravelspecials.com;Minorista, Operador Turismo;-;;;
20490195051;Cusco Peruvian Adventures;CUSCO;WANCHAQ;www.cuscoperuadventures.com;Operador Turismo;-;;;
20490209370;Comfort Tours Peru;CUSCO;CUSCO;www.comforttoursperu.com;Operador Turismo;-;;;
20490215264;Qorianka Tours S.R.L.;CUSCO;CUSCO;www.qoriankatours.com;Mayorista, Operador Turismo;-;;;
20490219090;Peruviex;CUSCO;CUSCO;www.peruviajesyexcursiones.com;Operador Turismo;-;;;
20490222473;Qosqoinkatour;CUSCO;SAN JERÓNIMO;www.qosqoinkatour.com;Operador Turismo;-;;;
20490232355;Frasteya Eventos Y Viajes E.I.R.L;CUSCO;CUSCO;;Operador Turismo;-;;;
20490235451;Bamba Experience;CUSCO;CUSCO;;Operador Turismo;-;;;
20490244957;Via Natura S.A.C.;CUSCO;CUSCO;www.natura.com.es;Operador Turismo;-;;;
20490250418;Kana Travel;CUSCO;CUSCO;www.rainbowtrekpalcoyo.com;Operador Turismo;-;;;
20490251228;Z & M Tours Eirl;CUSCO;CUSCO;www.machupicchuhqtravel.com;Minorista;-;;;
20490252119;Cusco Andean Paradise;CUSCO;SANTIAGO;www.cuscoandeanparadise.com;Operador Turismo;-;;;
20490266179;Aventuras Ecotrek Peru Agencia De Viajes;CUSCO;CUSCO;www.aventurasecotrekperu.com;Operador Turismo;-;;;
20490269356;Portal Of Light Tour Operator;CUSCO;CUSCO;;Operador Turismo;-;;;
20490280759;Cusco Peru Travel;CUSCO;CUSCO;;Operador Turismo;-;;;
20490285718;Llama Tours Peru;CUSCO;SAN SEBASTIAN;www.llamatoursperu.com;Operador Turismo;-;;;
20490292846;Zarahemla Tours Travel Y Adventure E.I.R.L.;CUSCO;SANTIAGO;www.zarahemla travel.com;Operador Turismo;-;;;
20490294466;Indigo Travel Peru;CUSCO;WANCHAQ;www.indigotravel.com;Operador Turismo;-;;;
20490295781;Vicuña Travel;CUSCO;WANCHAQ;www.vicunatravel.com;Operador Turismo;-;;;
20490303040;Inca Trekkers;CUSCO;CUSCO;www.incatrekkers.com;Operador Turismo;-;;;
20490304101;Cbc- Tupay Turismo Responsable;CUSCO;CUSCO;www.cbctupay.com;Operador Turismo;-;;;
20490305336;Heydi Travel;CUSCO;CUSCO;;Operador Turismo;-;;;
20490306146;Peru Rafting;CUSCO;CUSCO;www.perurafting.com;Operador Turismo;-;;;
20490307894;Inca Bound;CUSCO;CUSCO;www.incabound.com;Operador Turismo;-;;;
20490314084;Inkaland Group;CUSCO;CUSCO;www.inkaland.com;Minorista, Operador Turismo;-;;;
20490314670;Tucanos Perú;CUSCO;SANTIAGO;www.tucanosperu.com;Operador Turismo;-;;;
20490316702;Peru Planet;CUSCO;CUSCO;;Operador Turismo;-;;;
20490317008;Cusco Native E.I.R.L;CUSCO;SANTIAGO;www.cusco-native@com;Operador Turismo;-;;;
20490327062;Jacu Perucho Trek;URUBAMBA;URUBAMBA;jacuperucho@hotmail.com;Operador Turismo;-;;;
20490329782;Inca Trail Peru Treks;CUSCO;CUSCO;www.perutreks.com;Operador Turismo;-;;;
20490329944;Russinka Tours;CUSCO;CUSCO;www.almavivape.ru;Operador Turismo;-;;;
20490337700;Machupicchu Brasil;CUSCO;CUSCO;www.machupicchubrasil.com.br;Operador Turismo;-;;;
20490339664;Mafreddy;CUSCO;CUSCO;;Operador Turismo;-;;;
20490342291;Exploring Incas Pachamama;CUSCO;CUSCO;www.exploringpachamama.com;Operador Turismo;-;;;
20490343858;Lama Travel;CUSCO;CUSCO;www.lamatravel.com;Operador Turismo;-;;;
20490344587;Peru Brasil;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20490344587;Peru Brasil;CUSCO;CUSCO;;Operador Turismo;-;;;
20490344587;Peru Brasil;CUSCO;CUSCO;;Operador Turismo;-;;;
20490344749;Katty`S Travel Agency;CUSCO;CUSCO;;Operador Turismo;-;;;
20490348736;Epitour´S Trek;CUSCO;SAN SEBASTIAN;www.epitourstrek.com;Operador Turismo;-;;;
20490350391;Peruvian Connection & Services;CUSCO;WANCHAQ;www.peruconn.com;Operador Turismo;-;;;
20490357727;Walking Peru;CUSCO;CUSCO;www.walkingperu.com;Operador Turismo;-;;;
20490360868;Adventure Peru Tour Operator;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20490363450;Crossland  Travel;CUSCO;WANCHAQ;www.travelcrossland.com;Operador Turismo;-;;;
20490368923;Trotamundos;CUSCO;CUSCO;www.trotamundostravel.com;Operador Turismo;-;;;
20490381601;Global & Peruvian Travel;CUSCO;WANCHAQ;;Minorista, Operador Turismo;-;;;
20490386409;Andina Express;CUSCO;CUSCO;www.andinaexpress.com;Mayorista, Minorista, Operador Turismo;-;;;
20490393791;Richard &  Travel;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20490396463;Trip Machupicchu Peruvian;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20490402021;Cusi Wasi Tours;CUSCO;CUSCO;www.cusiwasi.com;Operador Turismo;-;;;
20490424696;Gtperu Sac;CUSCO;CUSCO;www.greattravelperu.com;Operador Turismo;-;;;
20490428098;Sap Adventures;CUSCO;CUSCO;www.sapadventures.com;Operador Turismo;-;;;
20490430661;Salkantay Trail Peru;CUSCO;CUSCO;www.salkantaytrailperu.com;Operador Turismo;-;;;
20490430823;-;URUBAMBA;URUBAMBA;www.peruetico.com;Operador Turismo;-;;;
20490430823;V.R. Peru Etico;URUBAMBA;HUAYLLABAMBA;www.peruetico.com;Operador Turismo;-;;;
20490431048;Latnina Travel S.A.C.;CUSCO;SANTIAGO;www.latninatravel.com;Operador Turismo;-;;;
20490433334;Caribean Viajes;CUSCO;CUSCO;;Minorista;-;;;
20490449419;Justcover Tours;CUSCO;SANTIAGO;www.justcovertours.com;Operador Turismo;-;;;
20490449419;Justcover Tours;CUSCO;SANTIAGO;www.justcovertours.com;Operador Turismo;-;;;
20490449842;Inka´S Wonder Travel Service;CUSCO;CUSCO;www.inkaswondertravel.com;Operador Turismo;-;;;
20490451154;-Algomas Travel;CUSCO;CUSCO;;Minorista;-;;;
20490458167;Lazos Andinos E.I.R.L.;CUSCO;SANTIAGO;www.lazosandinos.pe;Minorista;-;;;
20490477544;Pv Travel;CUSCO;CUSCO;www.pvtravels.com;Operador Turismo;-;;;
20490478605;Machu Travel Peru;CUSCO;WANCHAQ;www.machutravelperu.com;Operador Turismo;-;;;
20490483196;Chaski Peru Treks;CUSCO;CUSCO;www.chaskiperutreks.com;Operador Turismo;-;;;
20490485725;Cusco Rumitours;CUSCO;CUSCO;;Operador Turismo;-;;;
20490485997;Machupichu Express Service;CUSCO;CUSCO;;Operador Turismo;-;;;
20490497812;Ollantaytambo Travel Service;URUBAMBA;OLLANTAYTAMBO;www.ollantaytambotravelservice.pe;Operador Turismo;-;;;
20490498380;Fun Trail Cusco;CUSCO;POROY;;Operador Turismo;-;;;
20490511581;Colibri Experience;CUSCO;CUSCO;;Operador Turismo;-;;;
20490518917;Explore Los Andes E.I.R.L.;CUSCO;SANTIAGO;www.cusela.com.pe;Operador Turismo;-;;;
20490521624;4x4 Valle Adventure S.R.L.;URUBAMBA;URUBAMBA;www.4x4valle adventure .com;Operador Turismo;-;;;
20490526693;Inti Punku Tours;CUSCO;CUSCO;www.intipunkutours.com;Operador Turismo;-;;;
20490528475;-;CUSCO;WANCHAQ;www.cobetours.com;Operador Turismo;-;;;
20490529013;Andean Culture Travel Agency;CUSCO;WANCHAQ;www.andeanculture.com;Operador Turismo;-;;;
20490530291;Inversiones Turisticas Aynitours;CUSCO;CUSCO;;Minorista;-;;;
20490531263;Inca Destinations;CUSCO;WANCHAQ;www.incadestinations.com;Operador Turismo;-;;;
20490533983;Boletos Machupicchu;CUSCO;CUSCO;www.maintreex.com;Operador Turismo;-;;;
20490534441;Pulsar Viajes;CUSCO;CUSCO;www.pulsarviajes.com;Operador Turismo;-;;;
20490537202;Gema Tours;CUSCO;CUSCO;www.estanciacusco.com;Operador Turismo;-;;;
20490537202;Gema Tours;CUSCO;WANCHAQ;www.estanciacusco.com;Operador Turismo;-;;;
20490538438;Go To Peru Tour Operator E.I.R.L.;CUSCO;CUSCO;;Operador Turismo;-;;;
20490543512;Trans Quebec Andes;CUSCO;CUSCO;www.transandes.ca;Operador Turismo;-;;;
20490558382;Hunting Treasure Peru;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20490560107;Amazon Wildlife Peru;CUSCO;CUSCO;www.amazonwildlifeperu.com;Operador Turismo;-;;;
20490560794;Sudamerica Vventura;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20490565249;Total Job´S Peru S.A.C.;URUBAMBA;URUBAMBA;campexpedition@live.com;Operador Turismo;-;;;
20490566997;C.A. Peru Turismo;CUSCO;CUSCO;www.chimuadventures.com;Operador Turismo;-;;;
20490570757;Machupicchu Kosmos Peru;CUSCO;CUSCO;;Operador Turismo;-;;;
20490571729;Incas  Connections Agencia De Viajes Turismo Y Hoteleria;CUSCO;CUSCO;;Minorista;-;;;
20490579118;Planeta Inkas;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20490583816;Peru Mistico Travel;CUSCO;CUSCO;;Operador Turismo;-;;;
20490584545;Ecomanu Expedition;PAUCARTAMBO;KOSÑIPATA;www.ecomanuperu.com;Operador Turismo;-;;;
20490584626;Vilcas Tours;CUSCO;CUSCO;;Operador Turismo;-;;;
20490585606;Anabasis Andean Travels;CUSCO;CUSCO;www.anabasis.com.pe;Minorista;-;;;
20490591169;Aventuras X-Treme;CUSCO;CUSCO;www.voyageperouinca.com;Operador Turismo;-;;;
20490597442;Cusco Hiking;CUSCO;WANCHAQ;reservas@cuscohiking.com;Operador Turismo;-;;;
20490601733;Cusco Reservations;CUSCO;CUSCO;;Minorista;-;;;
20490601903;Ausangate Travel S.C.R.L.;CUSCO;SAN JERÓNIMO;www.ausangatetravel.com;Operador Turismo;-;;;
20490607189;Archeology And Birding Cusco;CUSCO;CUSCO;www.juancardenasperu.com;Minorista;-;;;
20490619861;Destinos Turisticos Group Peru S.A.C.;CUSCO;CUSCO;www.travelagencyperu.com;Operador Turismo;-;;;
20490625161;Apupacha;URUBAMBA;URUBAMBA;www.apupachahorses.com;Operador Turismo;-;;;
20490625837;Target Peru Expeditions;CUSCO;WANCHAQ;www.targetperutravel.com;Operador Turismo;-;;;
20490626132;Andean Cusco Travel Tour Operator;CUSCO;CUSCO;www.andeancusco.com;Operador Turismo;-;;;
20490628771;Lucky Peru Tour E.I.R.L;CUSCO;CUSCO;www.luckyperutour.com;Operador Turismo;-;;;
20490629409;Servicios Generales De Transporte Y Turismo Jym S.A.C.;CUSCO;SAN SEBASTIAN;www.estebantours.com;Operador Turismo;-;;;
20490636791;Itc Peru Travel;CUSCO;WANCHAQ;www.itcperu.travel.com;Operador Turismo;-;;;
20490636952;Empresa De Transporte Y Turismo Diamante Inversiones S.R.L.;CUSCO;CUSCO;www.transturismodiamante.com;Operador Turismo;-;;;
20490646320;Sato Travels;CUSCO;CUSCO;www.perutravelsonline.com;Operador Turismo;-;;;
20490646915;Nexus Operadores Turisticos;CUSCO;WANCHAQ;;Minorista, Operador Turismo;-;;;
20490648535;Lacitedor;CUSCO;SAN SEBASTIAN;www.lacitedor.com;Operador Turismo;-;;;
20490651676;Cultural Immersion Travel Peru;CUSCO;CUSCO;www.culturalimmersion.org;Operador Turismo;-;;;
20490654772;Peru Adventure Trek;CUSCO;CUSCO;www.peruadventuretrek.com;Operador Turismo;-;;;
20490656988;Copitrase;CALCA;PISAC;;Operador Turismo;-;;;
20490657565;Munayki Journeys;CUSCO;WANCHAQ;www.munaykijourneys.wixsite.com;Operador Turismo;-;;;
20490659065;Saqra´S Trek;CUSCO;WANCHAQ;www.auquiperu.com;Operador Turismo;-;;;
20490660403;Andean Challenger;CUSCO;WANCHAQ;www.machupicchucusco.com;Operador Turismo;-;;;
20490664573;Info Cusco;CUSCO;CUSCO;www.infocusco.com.pe;Operador Turismo;-;;;
20490671600;Inka Time Tours;CUSCO;CUSCO;;Operador Turismo;-;;;
20490676318;South America Tours Inversiones;CUSCO;WANCHAQ;www.sothanericaperutours.com;Operador Turismo;-;;;
20490679252;Cusco Travel;CUSCO;WANCHAQ;www.cuscotravel.com;Operador Turismo;-;;;
20490680421;Cusco Mistico Tours;CUSCO;CUSCO;www.cuscomisticotours-peru.com;Operador Turismo;-;;;
20490681664;Cusco Sunrie Peru Trek E.I.R.L.;CUSCO;CUSCO;www.sunriseperutrek.com;Operador Turismo;-;;;
20490684256;Qhapaqñan Adventure;CUSCO;CUSCO;www.machupicchumainway.com;Operador Turismo;-;;;
20490688910;Eric Adventures;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20490690817;Sanctuary Land;CUSCO;SANTIAGO;www.santctuaryland.com;Operador Turismo;-;;;
20490691384;Haku Peru Ecological;CUSCO;CUSCO;www.hakuperuecological.com;Operador Turismo;-;;;
20490697587;Royal Road Peru;CUSCO;SANTIAGO;www.perumachupicchutour.com;Operador Turismo;-;;;
20490701444;A.T & Jungle;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20490705512;Peru Inca Explorers;CUSCO;WANCHAQ;www.incaexplorers.com;Minorista;-;;;
20490710192;Inca Hike;CUSCO;SANTIAGO;;Operador Turismo;-;;;
20490712560;Innova Travel;CUSCO;CUSCO;www.innovatravelperu.com;Operador Turismo;-;;;
20490715666;Apu Andino Travel Peru;CUSCO;SAN SEBASTIAN;www.apuandinotravelperu.com;Minorista;-;;;
20490716395;Ruthbela Travel Tours;CUSCO;CUSCO;;Operador Turismo;-;;;
20490716395;Ruthbela Travel Tours E.I.R.L.;CUSCO;CUSCO;;Operador Turismo;-;;;
20490720236;Peru Travel 4 Good;CUSCO;CUSCO;www.perutrav.4good.com;Operador Turismo;-;;;
